sy_snum,sy_pnum,disc_year,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,pl_name,hostname,discoverymethod,disc_facility,pl_bmassprov,st_spectype,st_metratio,rastr,decstr,pl_rade,log_pl_rade,planet_star_radius_ratio,log_orbital_period
1,1,2025,0,3.2783662,4.4e-06,-4.3e-06,0.0,0.04489,0.00096,-0.00088,0.0,0.25780656,-0.23538859,0.0,0.829,0.023,-0.021,0.0,96.61983573,21.29450327,-27.333243,0.0,0.304,0.067,-0.086,0.0,0.14,0.049,-0.04,1.0,1156.0,53.0,-50.0,0.0,1622.0,18.0,-18.0,0.0,0,5906.0,66.0,-69.0,0.0,1.458,0.033,-0.031,0.0,1.122,0.074,-0.064,0.0,0.095,0.067,-0.061,0.0,4.165,0.018,-0.028,0.0,163.7715605,-6.4784524,563.149,25.779,-23.655,12.633,0.08,-0.08,11.187,0.019,-0.019,12.4758,0.000535,-0.000535,TOI-2986 b,TOI-2986,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],10h55m05.17s,-06d28m42.43s,9.292245,2.331390699033173,6.373281893004115,1.453571207744692
1,1,2025,0,3.122832,1e-06,-1e-06,0.0,0.0384,0.0003,-0.0003,0.0,0.56044903,-0.56044903,0.0,1.12,0.05,-0.05,0.0,953.485221,63.5656814,-63.5656814,0.0,3.0,0.2,-0.2,0.0,0.0,0.049,-0.04,0.0,124.0,4.0,-4.0,0.0,1001.0,43.0,-42.0,0.0,0,4672.0,170.0,-170.0,0.0,0.76,0.03,-0.03,0.0,0.77,0.02,-0.02,0.0,-0.04,0.07,-0.07,0.0,4.58,0.04,-0.04,0.0,171.2316754,-27.0623619,195.795,1.012,-1.001,13.859,0.057,-0.057,10.861,0.021,-0.021,13.4755,0.00094,-0.00094,TOI-2989 b,TOI-2989,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,K4 V,[Fe/H],11h24m55.60s,-27d03m44.50s,12.55405838,2.6066860139202275,16.518497868421054,1.4165403058657178
1,1,2025,0,3.007812,1.9e-06,-1.9e-06,0.0,0.0434,0.0009,-0.0013,0.0,0.50440413,-0.50440413,0.0,1.227,0.045,-0.045,0.0,1058.36859531,123.95307873,-123.95307873,0.0,3.33,0.39,-0.39,0.0,0.089,0.049,-0.04,1.0,1484.0,88.0,-81.0,0.0,1726.0,25.0,-24.0,0.0,0,6000.0,100.0,-110.0,0.0,1.545,0.046,-0.047,0.0,1.21,0.07,-0.1,0.0,0.084,0.068,-0.06,0.0,4.139,0.042,-0.047,0.0,164.3165643,-32.3224375,542.026,13.266,-12.658,12.603,0.08,-0.08,11.027,0.022,-0.022,12.3899,0.000264,-0.000264,TOI-2992 b,TOI-2992,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],10h57m15.98s,-32d19m20.78s,13.75341932,2.6914748742252024,8.901889527508091,1.3882454564948092
1,1,2023,0,3.9014971,3.1e-06,-3.1e-06,0.0,0.0505,0.0015,-0.0009,0.0,0.48198617,-0.35868738,0.0,1.466,0.043,-0.032,0.0,197.05361234,31.7828407,-28.60455663,0.0,0.62,0.1,-0.09,0.0,0.0,0.049,-0.04,0.0,1084.0,68.0,-65.0,0.0,1596.0,24.0,-25.0,0.0,0,5760.0,85.0,-88.0,0.0,1.668,0.046,-0.033,0.0,1.12,0.11,-0.06,0.0,0.085,0.084,-0.083,0.0,4.048,0.017,-0.021,0.0,165.3158231,-72.3567044,389.916,3.196,-3.146,12.252,0.08,-0.08,10.243,0.023,-0.023,12.0336,0.000147,-0.000147,TOI-3023 b,TOI-3023,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],11h01m15.80s,-72d21m24.14s,16.43236571,2.858328576655851,9.851538195443645,1.5895406890638533
1,1,2024,0,1.266938,2e-06,-2e-06,0.0,0.0249,0.0001,-0.0001,0.0,0.57,-0.51,0.0,0.63877351,0.05085208,-0.04549923,0.0,68.2,3.5,-3.5,0.0,0.2145812,0.01101223,-0.01101223,0.0,0.09,0.049,-0.04,1.0,2579.61,6.0,-5.314,0.0,2155.0,40.0,-40.0,0.0,0,6177.0,62.0,-62.0,0.0,1.31,0.04,-0.04,0.0,1.29,0.02,-0.02,0.0,0.35,0.04,-0.04,0.0,4.37,0.1,-0.1,0.0,173.2790517,-56.5033871,485.219,9.044,-8.725,12.383,0.057,-0.057,11.005,0.021,-0.021,12.2766,0.000152,-0.000152,TOI-3071 b,TOI-3071,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],11h33m06.97s,-56d30m12.19s,7.16,2.0992441689760155,5.465648854961832,0.8184300222321268
1,1,2023,0,1.926907,0.000128,-0.000134,0.0,0.1018,0.0019950000000000002,-0.002,0.0,0.1464,-0.1448,0.0,0.32671124,0.01306096,-0.01291821,0.0,13.0,18.75197,-17.48060619,0.0,0.0409,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,131.648,6.0,-5.314,0.0,1032.78,20.0,-20.0,0.0,0,4263.0,100.0,-100.0,0.0,0.6847,0.0613,-0.0613,0.0,0.664,0.0798,-0.0798,0.0,0.17,0.08,-0.08,0.0,4.625,0.1,-0.1,0.0,195.9080719,-19.2189845,113.048,0.456,-0.453,12.934,0.08,-0.08,9.881,0.021,-0.021,12.5313,0.000263,-0.000263,TOI-3082 b,TOI-3082,Transit,Transiting Exoplanet Survey Satellite (TESS),M-R relationship,missing,[M/H],13h03m37.94s,-19d13m08.34s,3.6621,1.539465990404967,5.348473784139039,1.0739462340584052
1,1,2025,0,3.7065585,1.3e-06,-1.3e-06,0.0,0.04756,0.00063,-0.00073,0.0,0.33626942,-0.33626942,0.0,1.218,0.03,-0.03,0.0,327.36325921,95.3485221,-85.81366989,0.0,1.03,0.3,-0.27,0.0,0.24,0.049,-0.04,1.0,464.0,47.0,-42.0,0.0,1292.0,31.0,-30.0,0.0,0,5890.0,150.0,-140.0,0.0,0.985,0.019,-0.019,0.0,1.044,0.042,-0.047,0.0,0.071,0.078,-0.07,0.0,4.469,0.016,-0.018,0.0,207.8592276,-69.7725635,221.673,1.379,-1.361,11.79,0.021,-0.021,10.009,0.021,-0.021,11.5801,0.000566,-0.000566,TOI-3135 b,TOI-3135,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],13h51m26.21s,-69d46m21.23s,13.65253849,2.6846135962204825,13.86044516751269,1.5489569615465033
2,1,2025,0,3.971281,2.5e-06,-2.5e-06,0.0,0.0505,0.0012,-0.0012,0.0,0.51561311,-0.50440413,0.0,1.228,0.046,-0.045,0.0,378.21580433,50.85254512,-47.67426105,0.0,1.19,0.16,-0.15,0.0,0.18,0.049,-0.04,1.0,933.0,100.0,-96.0,0.0,1539.0,39.0,-40.0,0.0,0,6190.0,170.0,-170.0,0.0,1.346,0.042,-0.041,0.0,1.088,0.082,-0.078,0.0,-0.114,0.08,-0.095,0.0,4.217,0.035,-0.035,0.0,224.5658555,-27.6825503,567.678,36.671,-32.536,12.649,0.08,-0.08,10.894,0.019,-0.019,12.3708,0.000361,-0.000361,TOI-3160 A b,TOI-3160 A,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],14h58m15.81s,-27d40m57.18s,13.7646283,2.692234340480089,10.22632117384844,1.6036775533764933
1,1,2023,0,2.59261842,4.1e-07,-4.1e-07,0.0,0.02709,0.00046,-0.00046,0.0,0.49319515,-0.49319515,0.0,1.017,0.044,-0.044,0.0,211.35589065,7.94571018,-7.94571018,0.0,0.665,0.025,-0.025,0.0,0.029,0.049,-0.04,1.0,13.8883,6.0,-5.314,0.0,604.0,19.0,-19.0,0.0,0,3388.8,68.0,-68.0,0.0,0.3697,0.016,-0.016,0.0,0.3939,0.02,-0.02,0.0,0.264,0.1,-0.1,0.0,4.8976,0.063,-0.063,0.0,207.4738488,-46.0665139,72.811,0.5346,-0.527,15.16,0.2,-0.2,10.819,0.021,-0.021,14.4858,0.000684,-0.000684,TOI-3235 b,TOI-3235,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,M V,[Fe/H],13h49m53.72s,-46d03m59.45s,11.39953337,2.5176588404512974,30.83455063565053,1.2788813015453775
1,1,2024,0,0.8831331,1e-06,-1e-06,0.0,0.01714,0.00013,-0.0002,0.0,0.42,-0.35,0.0,0.34079816,0.03746995,-0.03122496,0.0,30.3,2.2,-2.4,0.0,0.09533446,0.00692197,-0.00755124,0.0,0.0,0.049,-0.04,0.0,1466.0,92.0,-60.0,0.0,1722.0,26.0,-18.0,0.0,0,5068.0,61.0,-42.0,0.0,0.849,0.024,-0.017,0.0,0.861,0.02,-0.03,0.0,0.138,0.048,-0.037,0.0,4.19,0.123,-0.123,0.0,47.7285242,-73.531972,300.141,1.082,-1.074,13.261,0.114,-0.114,11.184,0.025,-0.025,13.0582,0.000329,-0.000329,TOI-3261 b,TOI-3261,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,K1.5+/-1,[Fe/H],03h10m54.85s,-73d31m55.10s,3.82,1.572773928062509,4.499411071849234,0.6329369322539478
1,1,2024,0,5.70439,0.00013,-0.00013,0.0,0.0638,0.0012,-0.0013,0.0,0.29202617,-0.25614214,0.0,0.44076962,0.02605287,-0.02285151,0.0,40.4,3.8,-3.7,0.0,0.12711262,0.01195614,-0.0116415,0.0,0.39,0.033,-0.033,0.0,576.8749,6.0,-5.314,0.0,1213.02,22.71,-21.61,0.0,0,5614.0,79.0,-74.0,0.0,1.5326,0.0348,-0.034,0.0,1.0678,0.0312,-0.0304,0.0,0.205,0.058,-0.056,0.0,4.092,0.024,-0.022,0.0,351.3210955,-15.6346313,284.388,4.247,-4.125,11.262,0.019,-0.019,9.677,0.02,-0.02,11.1536,0.000801,-0.000801,TOI-329 b,TOI-329,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],23h25m17.06s,-15d38m04.67s,4.94057819,1.781806467021319,3.223657960328853,1.902762535712071
1,1,2023,0,0.777038,1e-06,-1e-06,0.0,0.0159,0.0001,-0.0001,0.0,0.16,-0.11,0.0,0.28548537,0.01427427,-0.00981356,0.0,57.2,1.6,-1.6,0.0,0.17997133,0.00503416,-0.00503416,0.0,0.0,0.049,-0.04,0.0,4180.32,6.0,-5.314,0.0,1871.0,30.0,-25.0,0.0,0,5251.0,71.0,-71.0,0.0,0.87,0.03,-0.02,0.0,0.88,0.02,-0.02,0.0,0.256,0.048,-0.048,0.0,4.46,0.04,-0.04,0.0,348.0589516,-44.8764852,222.852,3.75,-3.629,12.349,0.046,-0.046,10.315,0.021,-0.021,12.063,0.000246,-0.000246,TOI-332 b,TOI-332,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,K0 V,[Fe/H],23h12m14.15s,-44d52m35.35s,3.2,1.4350845252893227,3.6781609195402303,0.5749479332995278
1,1,2024,0,3.6525145,2.7e-06,-2.8e-06,0.0,0.047,0.0012,-0.001,0.0,0.78462865,-0.71737476,0.0,1.388,0.07,-0.064,0.0,176.07693748,24.15495893,-23.83713052,0.0,0.554,0.076,-0.075,0.0,0.054,0.057,-0.038,0.0,967.919,6.0,-5.314,0.0,1616.0,29.0,-28.0,0.0,0,5850.0,140.0,-140.0,0.0,1.549,0.067,-0.062,0.0,1.041,0.084,-0.068,0.0,-0.103,0.047,-0.062,0.0,4.076,0.057,-0.053,0.0,265.7603351,-65.0082516,285.895,3.318,-3.244,11.076,0.012,-0.012,9.67,0.021,-0.021,11.0932,0.000838,-0.000838,TOI-3321 b,TOI-3321,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],17h43m02.48s,-65d00m29.71s,15.55806521,2.806873306986429,10.043941387992254,1.5374078261333886
1,1,2025,0,3.7852503,5.7e-06,-5.7e-06,0.0,0.049,0.001,-0.001,0.0,0.11,-0.11,0.0,0.3800524,0.00981356,-0.00981356,0.0,20.1,2.4,-2.4,0.0,0.06324167,0.00755124,-0.00755124,0.0,0.0,0.049,-0.04,0.0,650.4959,6.0,-5.314,0.0,1445.0,18.0,-18.0,0.0,0,6241.0,73.0,-62.0,0.0,1.1,0.03,-0.03,0.0,1.2,0.1,-0.1,0.0,0.01,0.04,-0.04,0.0,4.41,0.08,-0.08,0.0,353.3574989,-41.1715206,352.269,4.793,-4.668,12.205,0.03,-0.03,10.678,0.021,-0.021,11.8993,0.00026,-0.00026,TOI-333 b,TOI-333,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],23h33m25.80s,-41d10m17.47s,4.26,1.6601310267496185,3.872727272727272,1.5655383328367292
2,1,2022,0,2.0180231,4.3e-06,-4.4e-06,0.0,0.03144,0.00048,-0.00055,0.0,0.48198617,-0.48198617,0.0,1.158,0.043,-0.043,0.0,721.47048389,50.85254512,-50.85254512,0.0,2.27,0.16,-0.16,0.0,0.0,0.048,-0.052,0.0,818.5,70.5,-61.0,0.0,1488.0,31.0,-29.0,0.0,0,5609.0,92.0,-87.0,0.0,0.952,0.029,-0.029,0.0,1.016,0.047,-0.052,0.0,0.148,0.084,-0.084,0.0,4.487,0.022,-0.023,0.0,271.3241672,-34.107171,217.193,2.748,-2.681,11.635,0.038,-0.038,9.914,0.026,-0.026,11.8314,0.000978,-0.000978,TOI-3331 A b,TOI-3331 A,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],18h05m17.80s,-34d06m25.82s,12.97999965,2.6376277117698983,13.634453413865547,1.1046020143919117
1,1,2024,0,4.6657965,8.6275e-05,-8.7705e-05,0.0,0.060118218,0.0019950000000000002,-0.002,0.0,0.230776,-0.230776,0.0,0.23765421,0.02056615,-0.02056615,0.0,7.59,18.75197,-17.48060619,0.0,0.0239,0.059390345,-0.0555,0.0,0.0,0.049,-0.04,0.0,313.0426,6.0,-5.314,0.0,1264.36,20.0,-20.0,0.0,0,6365.0,86.07499999999999,-86.93,0.0,1.0207,0.051109,-0.05,0.0,1.332089,0.048,-0.048,0.0,0.02,0.083,-0.083,0.0,4.54516,0.056,-0.073877,0.0,106.5298146,-75.8195594,78.7577,0.1215,-0.1211,9.327,0.003,-0.003,7.779,0.024,-0.024,9.23847,0.002015,-0.002015,TOI-3353.01,TOI-3353,Transit,Transiting Exoplanet Survey Satellite (TESS),M-R relationship,missing,missing,07h06m07.16s,-75d49m10.41s,2.6667555,1.2993072111095125,2.6126731654746744,1.7344474847732136
1,1,2021,0,18.09547,3e-05,-3e-05,0.0,0.153,0.002,-0.003,0.0,0.48198617,-0.45956821,0.0,1.142,0.043,-0.041,0.0,1598.3590588,212.30937588,-205.31715092,0.0,5.029,0.668,-0.646,0.0,0.815,0.023,-0.032,0.0,37.2117,6.0,-5.314,0.0,688.0,20.0,-20.0,0.0,0,6532.0,88.0,-86.0,0.0,1.83,0.055,-0.053,0.0,1.445,0.069,-0.073,0.0,0.017,0.057,-0.049,0.0,4.072,0.032,-0.034,0.0,155.9841428,-56.8431169,366.987,4.259,-4.164,10.86,0.009,-0.009,9.693,0.023,-0.023,10.7051,0.000246,-0.000246,TOI-3362 b,TOI-3362,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[M/H],10h23m56.19s,-56d50m35.22s,12.80065596,2.6247161243668193,6.994893967213114,2.9494511341478047
1,1,2023,0,5.8768918,6.9e-06,-6.9e-06,0.0,0.0675,0.0011,-0.0016,0.0,0.42594127,-0.35868738,0.0,1.091,0.038,-0.032,0.0,530.77343969,38.13940884,-41.31769291,0.0,1.67,0.12,-0.13,0.0,0.0,0.049,-0.04,0.0,425.0,31.0,-27.0,0.0,1264.0,22.0,-21.0,0.0,0,5706.0,95.0,-91.0,0.0,1.419,0.036,-0.03,0.0,1.186,0.059,-0.083,0.0,0.387,0.072,-0.081,0.0,4.209,0.02,-0.033,0.0,144.5377709,-49.3352226,277.899,2.505,-2.461,11.875,0.024,-0.024,9.783,0.019,-0.019,11.2945,0.000601,-0.000601,TOI-3364 b,TOI-3364,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],09h38m09.07s,-49d20m06.80s,12.22899794,2.5824112337617335,8.618039422128259,1.928166776609155
1,1,2025,0,3.6515568,6e-06,-6.1e-06,0.0,0.0515,0.0012,-0.0013,0.0,0.6389119,-0.59407598,0.0,1.228,0.057,-0.053,0.0,397.28550875,85.81366989,-82.63538582,0.0,1.25,0.27,-0.26,0.0,0.25,0.049,-0.04,1.0,1370.0,180.0,-140.0,0.0,1693.0,54.0,-45.0,0.0,0,6370.0,290.0,-250.0,0.0,1.56,0.046,-0.045,0.0,1.363,0.095,-0.099,0.0,0.045,0.067,-0.051,0.0,4.185,0.042,-0.045,0.0,234.4830357,-44.7899772,597.774,13.701,-13.111,12.731,0.08,-0.08,11.095,0.036,-0.036,12.5094,0.000165,-0.000165,TOI-3464 b,TOI-3464,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],15h37m55.93s,-44d47m23.92s,13.7646283,2.692234340480089,8.823479679487178,1.5372019592666153
1,1,2025,0,3.8795105,4.5e-06,-4.5e-06,0.0,0.0502,0.001,-0.001,0.0,0.36989636,-0.35868738,0.0,1.309,0.033,-0.032,0.0,193.87532827,44.49597698,-47.67426105,0.0,0.61,0.14,-0.15,0.0,0.13,0.049,-0.04,1.0,740.0,81.0,-71.0,0.0,1451.0,38.0,-36.0,0.0,0,6020.0,170.0,-160.0,0.0,1.256,0.025,-0.025,0.0,1.121,0.069,-0.067,0.0,0.146,0.084,-0.081,0.0,4.292,0.014,-0.018,0.0,233.5033482,-47.9636597,420.123,7.383,-7.136,12.531,0.08,-0.08,10.943,0.025,-0.025,12.4418,0.00026,-0.00026,TOI-3474 b,TOI-3474,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],15h34m00.80s,-47d57m49.17s,14.67255574,2.751911140707756,11.681971130573249,1.5850449074568853
1,1,2025,0,2.21778105,8.8e-07,-8.8e-07,0.0,0.03138,0.00046,-0.00043,0.0,0.33626942,-0.32506044,0.0,0.943,0.03,-0.029,0.0,99.16246298,18.1162192,-17.79839079,0.0,0.312,0.057,-0.056,0.0,0.078,0.049,-0.04,1.0,334.0,32.0,-26.0,0.0,1190.0,28.0,-24.0,0.0,0,4930.0,120.0,-110.0,0.0,0.788,0.017,-0.017,0.0,0.837,0.037,-0.034,0.0,0.283,0.081,-0.085,0.0,4.569,0.023,-0.022,0.0,249.4432035,-59.3051077,154.715,0.901,-0.89,12.329,0.057,-0.057,10.004,0.021,-0.021,12.1144,0.000407,-0.000407,TOI-3486 b,TOI-3486,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],16h37m46.37s,-59d18m18.39s,10.5700688,2.448421487601043,13.413792893401014,1.1686920071006688
1,1,2025,0,8.1594667,1.6e-06,-1.7e-06,0.0,0.1018,0.0019950000000000002,-0.002,0.0,0.08,-0.08,0.0,0.28726965,0.00713713,-0.00713713,0.0,8.97,1.17,-1.2,0.0,0.02822278,0.00368123,-0.00377562,0.0,0.0,0.049,-0.04,0.0,245.0,18.0,-13.0,0.0,1102.0,20.0,-14.0,0.0,0,5844.0,42.0,-42.0,0.0,1.228,0.017,-0.017,0.0,1.023,0.041,-0.041,0.0,0.03,0.04,-0.04,0.0,4.25,0.06,-0.06,0.0,205.7990331,-22.5854441,96.7224,0.4023,-0.399,9.317,0.004,-0.004,7.776,0.026,-0.026,9.12029,0.000708,-0.000708,TOI-3493 b,TOI-3493,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,G1/2 V,[Fe/H],13h43m11.77s,-22d35m07.60s,3.22,1.4398351280479207,2.6221498371335508,2.214787956467141
3,1,2025,0,2.30458952,8.2e-07,-8.2e-07,0.0,0.03559,0.00076,-0.00084,0.0,0.41473229,-0.39231432,0.0,1.425,0.037,-0.035,0.0,435.42491759,38.13940884,-34.96112477,0.0,1.37,0.12,-0.11,0.0,0.047,0.049,-0.04,1.0,2590.0,180.0,-170.0,0.0,1984.0,33.0,-33.0,0.0,0,6450.0,110.0,-110.0,0.0,1.448,0.035,-0.035,0.0,1.131,0.074,-0.078,0.0,-0.366,0.076,-0.081,0.0,4.171,0.015,-0.019,0.0,304.2834581,42.9065338,645.294,25.058,-23.281,12.56,0.057,-0.057,11.146,0.023,-0.023,12.4946,0.00074,-0.00074,TOI-3523 A b,TOI-3523 A,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],20h17m08.03s,+42d54m23.52s,15.9727975,2.8316119153947366,11.0309375,1.1953122658928004
1,1,2024,0,4.417965,5e-06,-5e-06,0.0,0.0485,0.0004,-0.0004,0.0,0.27,-0.27,0.0,0.483,0.024,-0.024,0.0,26.4,1.0,-1.0,0.0,0.083,0.003,-0.003,0.0,0.035,0.021,-0.021,0.0,130.1481,6.0,-5.314,0.0,899.0,12.0,-12.0,0.0,0,4969.0,45.0,-45.0,0.0,0.719,0.013,-0.013,0.0,0.78,0.02,-0.02,0.0,-0.01,0.02,-0.02,0.0,4.63,0.08,-0.08,0.0,322.6023682,34.7395805,197.906,1.306,-1.289,12.879,0.057,-0.057,10.581,0.011,-0.011,12.7,0.00018,-0.00018,TOI-3568 b,TOI-3568,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],21h30m24.57s,+34d44m22.49s,5.3,1.840549633397487,7.37134909596662,1.6897202836937173
1,1,2025,0,3.8212867,1.6e-06,-1.6e-06,0.0,0.0481,0.00058,-0.0007,0.0,0.31385146,-0.2914335,0.0,0.984,0.028,-0.026,0.0,565.73456446,28.60455663,-41.31769291,0.0,1.78,0.09,-0.13,0.0,0.105,0.052,-0.028,0.0,308.0,21.0,-23.0,0.0,1170.0,19.0,-22.0,0.0,0,5550.0,100.0,-120.0,0.0,0.918,0.024,-0.022,0.0,1.015,0.037,-0.043,0.0,0.384,0.08,-0.084,0.0,4.519,0.022,-0.028,0.0,331.506364,34.2116583,226.63,1.703,-1.677,12.201,0.046,-0.046,10.266,0.015,-0.015,12.0344,0.000205,-0.000205,TOI-3593 b,TOI-3593,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],22h06m01.53s,+34d12m41.97s,11.02963701,2.4873733557990154,12.014855130718955,1.573040842645111
1,1,2022,0,3.936551,5e-06,-6e-06,0.0,0.043,0.002,-0.002,0.0,0.22417961,-0.22417961,0.0,0.74,0.02,-0.02,0.0,82.63538582,6.35656814,-6.35656814,0.0,0.26,0.02,-0.02,0.0,0.05,0.05,-0.04,0.0,39.0,4.0,-4.0,0.0,690.0,20.0,-20.0,0.0,0,3870.0,90.0,-90.0,0.0,0.6,0.02,-0.01,0.0,0.63,0.02,-0.02,0.0,0.4,0.1,-0.1,0.0,4.67,0.05,-0.05,0.0,359.7933851,39.3142556,130.091,0.548,-0.545,14.639,0.061,-0.061,10.553,0.02,-0.02,13.8375,0.000472,-0.000472,TOI-3629 b,TOI-3629,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,M1,[Fe/H],23h59m10.41s,+39d18m51.32s,8.29464572,2.229438505331354,13.824409533333334,1.596666909222321
1,1,2025,0,3.3462406,2.3e-06,-2.3e-06,0.0,0.048,0.0006,-0.0015,0.0,0.40352331,-0.39231432,0.0,1.142,0.036,-0.035,0.0,69.28659273,23.83713052,-25.42627256,0.0,0.218,0.075,-0.08,0.0,0.22,0.049,-0.04,1.0,1258.0,81.0,-71.0,0.0,1657.0,25.0,-24.0,0.0,0,5703.0,100.0,-98.0,0.0,1.735,0.045,-0.045,0.0,1.32,0.05,-0.12,0.0,0.416,0.059,-0.067,0.0,4.077,0.027,-0.04,0.0,50.2752271,25.2972658,404.211,7.951,-7.654,11.678,0.033,-0.033,10.062,0.021,-0.021,11.8754,0.00028,-0.00028,TOI-3682 b,TOI-3682,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],03h21m06.05s,+25d17m50.16s,12.80065596,2.6247161243668193,7.377899688760807,1.469311241553586
2,1,2023,0,3.246075,1.2e-05,-1.2e-05,0.0,0.0456,0.00089,-0.00098,0.0,0.53803107,-0.49319515,0.0,1.167,0.048,-0.044,0.0,311.47183886,31.7828407,-34.96112477,0.0,0.98,0.1,-0.11,0.0,0.0,0.049,-0.04,0.0,924.3,72.0,-66.1,0.0,1534.0,29.0,-28.0,0.0,0,5950.0,100.0,-100.0,0.0,1.302,0.038,-0.035,0.0,1.199,0.072,-0.076,0.0,0.262,0.085,-0.086,0.0,4.288,0.031,-0.035,0.0,39.2823371,54.8512152,396.378,6.03,-5.855,12.241,0.028,-0.028,10.732,0.02,-0.02,12.3686,0.000185,-0.000185,TOI-3688 A b,TOI-3688 A,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],02h37m07.76s,+54d51m04.37s,13.08088048,2.6448178828656306,10.046759201228879,1.44599502680853
1,1,2022,0,9.088516,2.6e-05,-2.7e-05,0.0,0.0813,0.0011,-0.0012,0.0,0.32506044,-0.25780656,0.0,1.124,0.029,-0.023,0.0,324.18497514,76.27881768,-69.92224954,0.0,1.02,0.24,-0.22,0.0,0.0,0.048,-0.052,0.0,68.6,4.7,-4.1,0.0,801.0,13.0,-12.0,0.0,0,5321.0,86.0,-82.0,0.0,0.791,0.017,-0.014,0.0,0.867,0.036,-0.037,0.0,0.071,0.079,-0.076,0.0,4.581,0.014,-0.021,0.0,15.6543938,51.3038918,176.436,1.224,-1.208,11.948,0.018,-0.018,10.151,0.02,-0.02,11.9579,0.000571,-0.000571,TOI-3693 b,TOI-3693,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,missing,[Fe/H],01h02m37.05s,+51d18m14.01s,12.59889431,2.6099884887016285,15.92780570164349,2.3113977472355547
2,1,2022,0,2.154849,1e-06,-1e-06,0.0,0.027,0.001,-0.001,0.0,0.33626942,-0.33626942,0.0,1.01,0.03,-0.03,0.0,222.4798849,9.53485221,-9.53485221,0.0,0.7,0.03,-0.03,0.0,0.03,0.03,-0.02,0.0,54.0,4.0,-5.0,0.0,750.0,20.0,-20.0,0.0,0,3660.0,90.0,-90.0,0.0,0.51,0.01,-0.01,0.0,0.53,0.02,-0.02,0.0,0.1,0.1,-0.1,0.0,4.75,0.05,-0.05,0.0,69.5523415,39.4580035,112.71,0.586,-0.579,15.7,0.2,-0.2,10.852,0.017,-0.017,14.3107,0.000499,-0.000499,TOI-3714 b,TOI-3714,Transit,Transiting Exoplanet Survey Satellite (TESS),Mass,M2,[Fe/H],04h38m12.56s,+39d27m28.81s,11.32107051,2.5113108463759333,22.198177470588234,1.1489406343089972
